"molecule_name","molecule_component","atom_number","element_or_group","x","y","bond_start_atom","bond_end_atom","bond_type","bond_direction","abbv"
"glutinol","atom",11,"C",2,5,NA,NA,NA,NA,"GL"
"glutinol","atom",12,"H",0,4,NA,NA,NA,NA,"GL"
"glutinol","atom",13,"C",2,7,NA,NA,NA,NA,"GL"
"glutinol","atom",14,"H",0,8,NA,NA,NA,NA,"GL"
"glutinol","atom",15,"H",1,9,NA,NA,NA,NA,"GL"
"glutinol","atom",16,"C",4,8,NA,NA,NA,NA,"GL"
"glutinol","atom",17,"H",3.5,10,NA,NA,NA,NA,"GL"
"glutinol","atom",18,"H",4.5,10,NA,NA,NA,NA,"GL"
"glutinol","atom",19,"C",6,7,NA,NA,NA,NA,"GL"
"glutinol","atom",24,"H",6.5,9,NA,NA,NA,NA,"GL"
"glutinol","atom",25,"C",6,5,NA,NA,NA,NA,"GL"
"glutinol","atom",28,"C",8,4,NA,NA,NA,NA,"GL"
"glutinol","atom",29,"H",7.5,2,NA,NA,NA,NA,"GL"
"glutinol","atom",31,"C",10,5,NA,NA,NA,NA,"GL"
"glutinol","atom",32,"H",11,3,NA,NA,NA,NA,"GL"
"glutinol","atom",33,"H",12,4,NA,NA,NA,NA,"GL"
"glutinol","atom",34,"C",10,7,NA,NA,NA,NA,"GL"
"glutinol","atom",36,"H",10.5,9,NA,NA,NA,NA,"GL"
"glutinol","atom",40,"C",8,8,NA,NA,NA,NA,"GL"
"glutinol","atom",42,"CH3",8.5,6,NA,NA,NA,NA,"GL"
"glutinol","atom",43,"C",8,10,NA,NA,NA,NA,"GL"
"glutinol","atom",44,"H",6,11,NA,NA,NA,NA,"GL"
"glutinol","atom",45,"H",7,12,NA,NA,NA,NA,"GL"
"glutinol","atom",46,"C",10,11,NA,NA,NA,NA,"GL"
"glutinol","atom",47,"H",9.5,13,NA,NA,NA,NA,"GL"
"glutinol","atom",48,"H",10.5,13,NA,NA,NA,NA,"GL"
"glutinol","atom",49,"C",12,10,NA,NA,NA,NA,"GL"
"glutinol","atom",51,"CH3",12.5,12,NA,NA,NA,NA,"GL"
"glutinol","atom",52,"C",12,8,NA,NA,NA,NA,"GL"
"glutinol","atom",54,"CH3",12.5,6,NA,NA,NA,NA,"GL"
"glutinol","atom",57,"C",14,7,NA,NA,NA,NA,"GL"
"glutinol","atom",58,"H",13.5,5,NA,NA,NA,NA,"GL"
"glutinol","atom",59,"H",14.5,5,NA,NA,NA,NA,"GL"
"glutinol","atom",60,"C",16,8,NA,NA,NA,NA,"GL"
"glutinol","atom",61,"H",17,6,NA,NA,NA,NA,"GL"
"glutinol","atom",62,"H",18,7,NA,NA,NA,NA,"GL"
"glutinol","atom",63,"C",14,11,NA,NA,NA,NA,"GL"
"glutinol","atom",65,"H",14.5,9,NA,NA,NA,NA,"GL"
"glutinol","atom",66,"C",16,10,NA,NA,NA,NA,"GL"
"glutinol","atom",71,"CH3",15.5,12,NA,NA,NA,NA,"GL"
"glutinol","atom",72,"C",18,11,NA,NA,NA,NA,"GL"
"glutinol","atom",73,"H",19,9,NA,NA,NA,NA,"GL"
"glutinol","atom",74,"H",20,10,NA,NA,NA,NA,"GL"
"glutinol","atom",75,"C",18,13,NA,NA,NA,NA,"GL"
"glutinol","atom",76,"H",20,14,NA,NA,NA,NA,"GL"
"glutinol","atom",77,"H",19,15,NA,NA,NA,NA,"GL"
"glutinol","atom",78,"C",14,13,NA,NA,NA,NA,"GL"
"glutinol","atom",79,"H",12,14,NA,NA,NA,NA,"GL"
"glutinol","atom",80,"H",13,15,NA,NA,NA,NA,"GL"
"glutinol","atom",81,"C",16,14,NA,NA,NA,NA,"GL"
"glutinol","atom",82,"CH3",17,16,NA,NA,NA,NA,"GL"
"glutinol","atom",86,"CH3",15,16,NA,NA,NA,NA,"GL"
"glutinol","bond",NA,NA,NA,NA,9,4,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,9,8,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,9,11,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,25,9,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,11,10,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,11,12,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,13,11,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,13,14,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,13,15,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,13,16,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,16,17,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,16,18,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,19,16,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,19,24,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,25,19,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,19,40,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,25,28,"double","flat","GL"
"glutinol","bond",NA,NA,NA,NA,28,29,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,31,28,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,31,32,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,31,33,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,34,31,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,34,36,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,34,40,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,34,52,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,40,42,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,43,40,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,43,46,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,43,44,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,43,45,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,49,46,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,46,47,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,46,48,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,49,52,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,49,51,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,49,63,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,57,52,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,52,54,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,57,60,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,57,58,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,57,59,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,60,61,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,60,62,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,66,60,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,66,63,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,63,65,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,63,78,"single","flat","GL"
"glutinol","bond",NA,NA,NA,NA,72,66,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,66,71,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,72,75,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,72,73,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,72,74,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,75,76,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,75,77,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,81,75,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,81,78,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,78,79,"single","up","GL"
"glutinol","bond",NA,NA,NA,NA,78,80,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,81,82,"single","down","GL"
"glutinol","bond",NA,NA,NA,NA,81,86,"single","up","GL"
"campesterol","atom",4,"H",3.5,2,NA,NA,NA,NA,"CAMP"
"campesterol","atom",8,"H",4.5,2,NA,NA,NA,NA,"CAMP"
"campesterol","atom",9,"C",4,4,NA,NA,NA,NA,"CAMP"
"campesterol","atom",10,"OH",1,3,NA,NA,NA,NA,"CAMP"
"campesterol","atom",11,"C",2,5,NA,NA,NA,NA,"CAMP"
"campesterol","atom",12,"H",0,4,NA,NA,NA,NA,"CAMP"
"campesterol","atom",13,"C",2,7,NA,NA,NA,NA,"CAMP"
"campesterol","atom",14,"H",0,8,NA,NA,NA,NA,"CAMP"
"campesterol","atom",15,"H",1,9,NA,NA,NA,NA,"CAMP"
"campesterol","atom",16,"C",4,8,NA,NA,NA,NA,"CAMP"
"campesterol","atom",17,"H",3.5,10,NA,NA,NA,NA,"CAMP"
"campesterol","atom",18,"H",4.5,10,NA,NA,NA,NA,"CAMP"
"campesterol","atom",19,"C",6,7,NA,NA,NA,NA,"CAMP"
"campesterol","atom",20,"CH3",5.5,9,NA,NA,NA,NA,"CAMP"
"campesterol","atom",25,"C",6,5,NA,NA,NA,NA,"CAMP"
"campesterol","atom",28,"C",8,4,NA,NA,NA,NA,"CAMP"
"campesterol","atom",29,"H",7.5,2,NA,NA,NA,NA,"CAMP"
"campesterol","atom",31,"C",10,5,NA,NA,NA,NA,"CAMP"
"campesterol","atom",32,"H",11,3,NA,NA,NA,NA,"CAMP"
"campesterol","atom",33,"H",12,4,NA,NA,NA,NA,"CAMP"
"campesterol","atom",34,"C",10,7,NA,NA,NA,NA,"CAMP"
"campesterol","atom",35,"H",9.5,9,NA,NA,NA,NA,"CAMP"
"campesterol","atom",40,"C",8,8,NA,NA,NA,NA,"CAMP"
"campesterol","atom",41,"H",7.5,6,NA,NA,NA,NA,"CAMP"
"campesterol","atom",43,"C",8,10,NA,NA,NA,NA,"CAMP"
"campesterol","atom",44,"H",6,11,NA,NA,NA,NA,"CAMP"
"campesterol","atom",45,"H",7,12,NA,NA,NA,NA,"CAMP"
"campesterol","atom",46,"C",10,11,NA,NA,NA,NA,"CAMP"
"campesterol","atom",47,"H",9.5,13,NA,NA,NA,NA,"CAMP"
"campesterol","atom",48,"H",10.5,13,NA,NA,NA,NA,"CAMP"
"campesterol","atom",49,"C",12,10,NA,NA,NA,NA,"CAMP"
"campesterol","atom",50,"CH3",11.5,12,NA,NA,NA,NA,"CAMP"
"campesterol","atom",52,"C",12,8,NA,NA,NA,NA,"CAMP"
"campesterol","atom",53,"H",11.5,6,NA,NA,NA,NA,"CAMP"
"campesterol","atom",57,"C",14,7,NA,NA,NA,NA,"CAMP"
"campesterol","atom",58,"H",13.5,5,NA,NA,NA,NA,"CAMP"
"campesterol","atom",59,"H",14.5,5,NA,NA,NA,NA,"CAMP"
"campesterol","atom",60,"C",16,8,NA,NA,NA,NA,"CAMP"
"campesterol","atom",61,"H",17,6,NA,NA,NA,NA,"CAMP"
"campesterol","atom",62,"H",18,7,NA,NA,NA,NA,"CAMP"
"campesterol","atom",63,"C",14,11,NA,NA,NA,NA,"CAMP"
"campesterol","atom",64,"H",13.5,9,NA,NA,NA,NA,"CAMP"
"campesterol","atom",66,"C",16,10,NA,NA,NA,NA,"CAMP"
"campesterol","atom",67,"CH3",16.5,12,NA,NA,NA,NA,"CAMP"
"campesterol","atom",71,"H",15.5,12,NA,NA,NA,NA,"CAMP"
"campesterol","atom",72,"C",18,11,NA,NA,NA,NA,"CAMP"
"campesterol","atom",73,"H",19,9,NA,NA,NA,NA,"CAMP"
"campesterol","atom",74,"H",20,10,NA,NA,NA,NA,"CAMP"
"campesterol","atom",75,"C",18,13,NA,NA,NA,NA,"CAMP"
"campesterol","atom",76,"H",20,14,NA,NA,NA,NA,"CAMP"
"campesterol","atom",77,"H",19,15,NA,NA,NA,NA,"CAMP"
"campesterol","atom",78,"C",14,13,NA,NA,NA,NA,"CAMP"
"campesterol","atom",79,"H",12,14,NA,NA,NA,NA,"CAMP"
"campesterol","atom",80,"CH3",13,15,NA,NA,NA,NA,"CAMP"
"campesterol","atom",81,"C",16,14,NA,NA,NA,NA,"CAMP"
"campesterol","atom",82,"CH3",17,16,NA,NA,NA,NA,"CAMP"
"campesterol","atom",86,"CH3",15,16,NA,NA,NA,NA,"CAMP"
"campesterol","atom",87,"H",16,16.5,NA,NA,NA,NA,"CAMP"
"campesterol","bond",NA,NA,NA,NA,9,4,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,9,8,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,11,9,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,25,9,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,11,10,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,11,12,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,11,13,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,13,14,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,13,15,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,16,13,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,16,17,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,16,18,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,16,19,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,19,20,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,25,19,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,40,19,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,25,28,"double","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,28,29,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,31,28,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,31,32,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,31,33,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,31,34,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,34,35,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,40,34,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,52,34,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,40,41,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,40,43,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,46,43,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,43,44,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,43,45,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,46,49,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,46,47,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,46,48,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,52,49,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,49,50,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,63,49,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,52,57,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,52,53,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,60,57,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,57,58,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,57,59,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,60,63,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,60,61,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,60,62,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,63,66,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,63,64,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,66,72,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,66,67,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,66,71,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,72,75,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,72,73,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,72,74,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,75,76,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,75,77,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,75,78,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,78,81,"single","flat","CAMP"
"campesterol","bond",NA,NA,NA,NA,78,79,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,78,80,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,81,82,"single","down","CAMP"
"campesterol","bond",NA,NA,NA,NA,81,86,"single","up","CAMP"
"campesterol","bond",NA,NA,NA,NA,81,87,"single","flat","CAMP"
"isomultiflorenol","atom",4,"CH3",3.5,2,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",8,"CH3",4.5,2,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",9,"C",4,4,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",10,"OH",1,3,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",11,"C",2,5,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",12,"H",0,4,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",13,"C",2,7,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",14,"H",0,8,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",15,"H",1,9,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",16,"C",4,8,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",17,"H",3.5,10,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",18,"H",4.5,10,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",19,"C",6,7,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",20,"CH3",5.5,9,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",25,"C",6,5,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",26,"H",5.5,3,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",28,"C",8,4,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",29,"H",7.5,2,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",30,"H",8.5,2,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",31,"C",10,5,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",32,"H",11,3,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",33,"H",12,4,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",34,"C",10,7,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",40,"C",8,8,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",43,"C",8,10,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",44,"H",6,11,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",45,"H",7,12,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",46,"C",10,11,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",47,"H",9.5,13,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",48,"H",10.5,13,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",49,"C",12,10,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",51,"CH3",12.5,12,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",52,"C",12,8,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",54,"CH3",12.5,6,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",57,"C",14,7,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",58,"H",13.5,5,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",59,"H",14.5,5,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",60,"C",16,8,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",61,"H",17,6,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",62,"H",18,7,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",63,"C",14,11,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",65,"H",14.5,9,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",66,"C",16,10,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",71,"CH3",15.5,12,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",72,"C",18,11,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",73,"H",19,9,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",74,"H",20,10,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",75,"C",18,13,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",76,"H",20,14,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",77,"H",19,15,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",78,"C",14,13,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",79,"H",12,14,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",80,"H",13,15,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",81,"C",16,14,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",82,"CH3",17,16,NA,NA,NA,NA,"IMF"
"isomultiflorenol","atom",86,"CH3",15,16,NA,NA,NA,NA,"IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,9,4,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,9,8,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,11,9,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,25,9,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,11,10,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,11,12,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,11,13,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,13,14,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,13,15,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,16,13,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,16,17,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,16,18,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,16,19,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,19,20,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,25,19,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,40,19,"single","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,25,26,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,25,28,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,28,29,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,28,30,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,31,28,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,31,32,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,31,33,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,31,34,"single","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,40,34,"double","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,52,34,"single","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,40,43,"single","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,43,46,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,43,44,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,43,45,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,49,46,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,46,47,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,46,48,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,49,52,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,49,51,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,49,63,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,52,57,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,52,54,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,60,57,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,57,58,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,57,59,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,60,61,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,60,62,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,60,66,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,66,63,"single","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,63,65,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,78,63,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,66,72,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,66,71,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,75,72,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,72,73,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,72,74,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,75,76,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,75,77,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,75,81,"single","flat","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,78,81,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,78,79,"single","up","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,78,80,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,81,82,"single","down","IMF"
"isomultiflorenol","bond",NA,NA,NA,NA,81,86,"single","up","IMF"
"epifriedelanol","atom",4,"H",3.5,2,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",8,"CH3",4.5,2,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",9,"C",4,4,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",10,"OH",1,3,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",11,"C",2,5,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",12,"H",0,4,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",13,"C",2,7,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",14,"H",0,8,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",15,"H",1,9,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",16,"C",4,8,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",17,"H",3.5,10,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",18,"H",4.5,10,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",19,"C",6,7,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",24,"H",6.5,9,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",25,"C",6,5,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",27,"CH3",6.5,3,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",28,"C",8,4,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",29,"H",7.5,2,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",30,"H",8.5,2,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",31,"C",10,5,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",32,"H",11,3,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",33,"H",12,4,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",34,"C",10,7,NA,NA,NA,NA,"EFRI"
"epifriedelanol","atom",36,"H",10.5,9,NA,NA,NA,NA,"EFRI"
